0;0;0
1;-25601;-36194.9
2;-25601;-29521.6
3;-25601;-30795.3
4;-25601;-29997.9
5;-25601;-30225.9
6;-25601;-36014.7
7;-25601;-26881
8;-24806.6;-24806.6
9;-24220;-24220
10;-24220;-28885.9
11;-24220;-25950.9
12;-24220;-27143.9
13;-24220;-28348.2
14;-24220;-30309.7
15;-24220;-31279
16;-24220;-30014.3
17;-24220;-30103.9
18;-24220;-26135.9
19;-24220;-30080.4
20;-24220;-39368.2
21;-24220;-25360.7
22;-24111.7;-24111.7
23;-24111.7;-25033.7
24;-24111.7;-29294.7
25;-24111.7;-28947.4
26;-24111.7;-26151
27;-24111.7;-25707.7
28;-24111.7;-30383.4
29;-23227.4;-23227.4
30;-23227.4;-29730.2
31;-23227.4;-24536.6
32;-23227.4;-35897.4
33;-23227.4;-27967.7
34;-23227.4;-27972.4
35;-23227.4;-28015
36;-23227.4;-24744.6
37;-19747.8;-19747.8
38;-19747.8;-24716.9
39;-19556.3;-19556.3
40;-19556.3;-27164.7
41;-19556.3;-20119.5
42;-19556.3;-36719.3
43;-19556.3;-27589
44;-19556.3;-33013.9
45;-19556.3;-28137.4
46;-19556.3;-25503.5
47;-19556.3;-24905.7
48;-19556.3;-24601.3
49;-19556.3;-30271.3
50;-19556.3;-27273.1
51;-19556.3;-29313
